,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
0,0.01,1.3855383491522804,1.4561100861605785,1.4536831122498652,1.181718531819916,1.221210129799651,1.2505973676234148,1.159674853331406,1.554149341346041,1.820696092501718,1.7707833684312602
1,0.02,2.588069938146035,2.8139824600833814,2.791700883328749,2.199438517108169,2.1943512269591623,2.374415987239365,2.221298403515381,2.840915498159698,3.4409620312321265,3.434218785374709
2,0.03,3.844962057462847,3.935011783016357,3.966489788664366,3.2322913305081715,3.0505614423552956,3.461791520609624,3.28602477949184,3.810516879176669,5.086267413685466,5.111941599723322
3,0.04,5.025369390795915,5.185718702191443,5.155115992732279,4.077145553427575,3.918789429095255,4.53436236646214,4.190484973657765,4.475408854347076,6.440213192704706,6.477956069355433
4,0.05,6.059764930028674,6.346210398356138,6.386662633012526,5.031990162356626,4.710157218340248,5.428974202280536,5.070022204100033,5.021615781192549,7.882850037852201,7.947416185847938
5,0.060000000000000005,7.002872396955039,7.5086428748261085,7.591122128926852,5.926263058682364,5.5493784657088066,6.211120173270414,5.876106247954754,5.660141404752361,9.32203731654731,9.323691408343034
6,0.06999999999999999,8.094087543117652,8.564522845818646,8.47856004845456,6.722587335074121,6.230484458801871,7.175808509253264,6.830814577627208,6.1183161142173415,10.859859827864748,10.824543015008214
7,0.08,9.080700095506751,9.567465434859429,9.55002339941327,7.405120565485258,7.029193842626726,8.166654633516739,7.5689450772185705,6.565976677664245,11.992633503250175,12.03663645125944
8,0.09,10.091717282575068,10.540559113950136,10.670288132581444,8.213434050379327,7.541301077192582,9.15554346717211,8.277933848213856,6.986560209498652,13.476944290636618,13.529115287876495
9,0.09999999999999999,10.438198904443654,11.586457236096315,11.630654409397378,8.756612021705525,8.033419052010839,10.045559041718967,8.985450851935106,7.398356957498356,14.586203491724325,15.022620951260444
10,0.11,10.928216459983435,12.66211898608728,12.518407184341095,9.602374031410452,8.656071562629233,10.787279455689431,9.58991901356935,7.801854408508446,15.851426917166425,16.151958032483844
11,0.12,11.453164170402394,13.370384124706034,13.241323345353472,10.228218150655973,9.148027993374907,11.594949788982818,10.152549455668527,8.236835022941772,17.526468837469842,17.5606436484758
12,0.13,12.21326870796957,14.259210381376246,14.169067593156742,10.944923615985592,9.59423259112029,12.41983194987951,10.990220307229281,8.704689984535015,18.600534500600528,18.895190735207102
13,0.14,12.401308576605013,15.028058876120106,15.203754575267107,11.439876095668836,10.010395276807381,13.290123780465095,11.785401107971378,9.041578268651833,19.883744472594646,20.009027976004713
14,0.15000000000000002,13.119296301347743,16.067770939239026,16.1916025139455,12.036625398551857,10.602612987667683,13.770466070727354,12.459285692731003,9.449382990660245,21.343104065579624,21.053178847240595
15,0.16,13.738265374010513,17.060872058174755,16.85346461331928,12.67761550219548,11.114804027426327,14.167797614589166,12.976523706865377,9.825922674274315,22.447775543630236,22.362297342211814
16,0.17,14.254509770701496,17.5540550190432,17.213700948607514,13.152374673400523,11.661784046357939,15.015628878957122,13.657160613402128,10.193290338196276,24.225326259096366,23.89859170415579
17,0.18000000000000002,14.851840273600574,18.11415437558506,17.92033897963936,13.66410816002047,12.06907485173903,15.927205330108466,14.079563186947187,10.560186570683257,24.428030752975175,24.969509203906775
18,0.19,15.177911632901514,18.747210201458458,18.302977540352142,14.176956109790993,12.6446679181401,16.433888286269625,14.365522043460311,10.930620644469425,25.657264427367856,26.3870718171499
19,0.2,15.138179042572368,19.48425019984347,19.153659991388093,14.75913049113753,13.212835376791535,17.084438379496596,14.898866371136162,11.261715646330908,27.147372607790935,27.813693207357648
20,0.21000000000000002,15.660717560897817,19.910737524555287,19.79128772786746,15.451273476719331,13.668422162441203,17.889170230903343,15.504924641629994,11.56547741388016,28.201080592865836,28.54546627703319
21,0.22,16.26018181805257,20.795730303565097,20.327445816964843,15.711945063848036,14.121688933100211,18.559445698999273,16.01757112609488,11.890298864499659,29.688898924703235,29.61813773079363
22,0.23,16.77726204322822,21.110157935519943,20.649018322808143,16.4120222634972,14.660914567605548,19.12299179591417,16.15635482865336,12.188924867628154,30.557060587260512,30.747272731483417
23,0.24000000000000002,16.997525811444522,21.626353256550242,21.354131930373647,17.006902607858336,14.921215519282837,19.684054140419697,16.832342741567675,12.476565091808574,31.867979080161515,31.52825670590283
24,0.25,17.42384972456032,21.58822652600733,21.89092701031799,17.546433690188643,15.379914843048038,19.93285816437524,16.897238857044865,12.69165841469781,32.58999654043548,33.00492232227043
25,0.26,17.92451031030845,21.95603737837248,22.47540270241479,17.837282922800508,15.904074682316098,20.297895239914595,17.20498474767948,12.999740875529227,34.30543864335413,34.402421405159636
26,0.27,18.303145283915413,22.689714751740063,22.881903876587685,18.23510198253581,16.187963951979906,20.92887631427052,17.821496093810232,13.14069581926429,35.14140513025039,35.285026767461645
27,0.28,18.64043263220027,22.979021090298072,23.29411422930492,18.738331738911032,16.39919159733168,21.35039878438822,18.1451260297256,13.40564173426766,36.68652671603974,36.70977894140515
28,0.29000000000000004,18.964152079539016,23.392024789740848,23.346879575049197,18.59169383727079,16.74849843616291,21.95605360328076,18.555307165393874,13.698893019006938,37.57273712000805,37.99813401265155
29,0.3,19.35715950417056,23.859435227261116,24.006326869411794,19.075143886924522,17.328678854087045,22.621720656103804,18.95015371556304,14.06466088721535,38.82843273006074,39.1664379019628
30,0.31,19.630785572520246,23.806769728705014,24.213658700922466,19.654160240795026,17.649866943210736,23.250233628717314,19.344222926980237,14.415647987582858,39.799068365817305,40.33824087603444
31,0.32,19.54871461604019,24.213682714016393,25.001456589278163,20.43220447079182,18.05263117186218,23.26812077322881,19.92798423906167,14.614292693706362,41.24757270561919,41.234539701262364
32,0.33,19.842394284359887,24.350747451932886,25.391958901679125,21.04250293440364,18.33796456721357,24.09949979947553,20.40505819432197,15.137023594991522,42.57366801509488,42.685922205449366
33,0.34,19.965996558516984,24.807670868482887,25.459055355743804,21.26033352271845,18.69200491323435,24.562180500546404,20.86986062241627,15.400542844824168,43.45131576959459,43.4932340477706
34,0.35000000000000003,20.235834931934924,25.171142203462324,25.598536685252718,21.563131597609246,19.096338540865226,25.080604916655656,21.414821419722863,15.727670293717575,44.32010167763023,45.175119971785506
35,0.36000000000000004,20.514634798261618,25.232785123056736,25.748393648520533,21.732148744430308,19.495221745244045,25.38162571648268,22.010071622275937,16.078817853696957,45.63093706117125,46.77692823444614
36,0.37,20.595445211870892,25.295352689873294,25.838728269472405,22.279671933053848,20.032422359714054,25.853706660320285,22.551148660880358,16.352100373527648,45.924792263586504,46.94838544349671
37,0.38,20.716787014618244,25.756570768862247,25.995700391359183,22.766212500471514,20.56987293121862,26.28984090871608,23.183442547802297,16.423902040843302,47.62540556036001,43.868342133418246
38,0.39,21.024422907604762,26.217404524957775,26.595671380142253,22.936654228022935,20.89354608072023,26.500485951023137,23.69582863973723,16.54194156553471,48.10098885228756,48.201043812653666
39,0.4,21.205416000891034,26.418347404989053,27.167502422993007,23.278126269469848,21.23712232854064,26.776351233151743,24.15582555786791,16.846344102514614,49.15795408889693,51.01009685928735
40,0.41000000000000003,21.593607699149853,26.652383772517304,27.556180792080813,23.646475408656876,21.336310834465113,27.1460675346937,24.534248427115166,17.20373039246735,50.104220477741535,49.356926030432405
41,0.42000000000000004,21.94647747758905,27.038769982270924,28.117880688442664,23.690385768478773,21.437272049765543,27.41037713946055,24.99268654195216,17.34704398305412,51.49120765602994,52.68628118540781
42,0.43,22.028205024536135,27.410685893021316,27.775568075840145,24.04661551085612,21.38832119078853,27.923308163448848,24.80325965346924,17.63568729602116,52.446272679775426,54.69658143633093
43,0.44,22.34412788867525,27.629775875985057,28.130146372490646,24.377378662940902,21.48777432478533,28.585086885322543,25.259477756949785,17.799038508751813,54.0523422748837,54.51797511744474
44,0.45,22.023860056353694,27.878358201935242,28.764044035370183,24.69818512549342,21.80204168842814,29.09583897663862,25.154357113784524,17.550685815196168,55.322090917096816,55.14661867704839
45,0.46,22.24846723749138,28.26725786207789,29.327693832770855,24.629620740675858,21.783738559656694,29.775886019814106,25.078468472469353,17.602738795401432,57.09175895528538,55.45614913892282
46,0.47000000000000003,22.232589810583022,28.675199077241025,29.381398530059904,24.771097890877076,21.904836810484433,29.821781007185823,25.535332772083738,17.665229038877374,58.18411184760962,57.89376957176297
47,0.48000000000000004,22.40673908192747,28.84581647620355,29.610581729894637,24.764061116224745,21.84509604597264,30.10845393164911,26.333137245513235,17.779185655723637,58.39380660060689,58.09387809605074
48,0.49,22.5141301617971,28.81782440903774,29.49238699509628,24.765747379171383,21.846770004028873,30.093343370741895,26.487790498109174,18.41362770469116,58.749105065771325,59.49901184234996
49,0.5,22.75193974142139,28.522439602040947,29.58917661520125,24.997956766254937,21.45154406169314,30.75837762349349,26.730519350468057,18.477890226894118,61.2296457610636,60.07278882499149
50,0.51,22.97771961780935,28.119588060241664,29.835917818475266,24.93914243372863,21.252040378309122,30.912728200007624,26.96877175143015,18.70323816929758,61.767838462781924,58.74024431077731
51,0.52,22.997053582397836,28.085751877950244,30.043414141258364,25.329356394316772,21.361512945279014,31.542917337768763,27.018522360130724,18.56164979775875,62.70527229766756,58.74877531545415
52,0.53,22.861670305514153,28.294801672172742,30.36926993976308,25.841202079277572,21.417289838070783,31.98377745783836,27.308698262112554,18.533218709016378,61.08816738993487,60.73533555609491
53,0.54,22.74274895542368,28.471214461163097,30.143221402474882,26.404819326858735,21.625360205320426,32.541764209609966,27.18059027345958,18.836878980472026,60.932774782780974,60.74285676266295
54,0.55,23.006589951211577,28.353628938813674,29.852928160862216,26.63967098920262,21.501278716792996,32.81669725373221,27.30738992686974,18.33831390702946,59.749147418091326,55.56366845233665
55,0.56,23.0897202041743,28.788254819241942,29.68675675622057,26.42167506907186,21.691643494859523,32.80094614535227,27.481243846792356,18.17647720974233,60.223423784802925,54.72541003778305
56,0.5700000000000001,23.286810874599535,29.046682486151102,30.16037565180049,26.467987411257166,22.039689987598777,33.27712214781172,27.57426009972351,18.42582946040587,60.92276792487181,53.728642377471004
57,0.5800000000000001,23.119079832782244,29.25177722746842,29.820966145081123,26.179107186240927,22.0394632343905,33.54066275247189,27.319349539057644,18.16493918171,59.47495887286352,54.73499720817324
58,0.59,23.219314362342757,29.724937019135552,29.933322491344033,26.04562608786511,21.869117464421564,32.69162278301568,27.05243006752924,18.143386382633157,62.018798469083904,55.362211357802146
59,0.6,23.34134459485651,29.89220839063637,30.410048962448258,26.37499195156458,22.062546455448768,33.13950184275786,27.34847731534508,18.7642124015704,57.08579608203033,54.09197546912017
60,0.61,23.274568220306257,29.10567207791773,30.463131089619534,26.35857771935237,22.310297191312333,32.973609919057466,27.530172061507077,19.034338232040124,58.884677835656106,53.51547067924767
61,0.62,23.192227429144527,29.3585797054751,30.716959809533414,26.13335330414631,22.133710435674864,32.50980411441369,27.75195182509619,19.245108008761942,59.95832227915905,55.551375845779816
62,0.63,22.89567582241895,28.937430553931275,31.001390875657055,25.96645362125204,22.250271576615525,32.97069419396117,27.45813954188158,19.234750018789214,59.38692397007533,55.452852136755666
63,0.64,22.577536553849757,29.242135158062037,30.71174503548165,25.4560254074228,21.862326622300344,33.487263125010784,27.14413448354134,19.376703973626114,60.33211415701139,52.19572728884218
64,0.65,22.31103835538059,29.312789520048184,30.76723239071905,25.7431123579132,21.81251048442643,34.054081192230136,26.680012386075063,19.432879805334306,58.85710306841491,50.57906817741258
65,0.66,22.236733138839135,29.878155979289595,30.228171536328578,25.760401759966932,21.5608635421975,34.16626515994651,26.92483238313438,19.478535706104463,55.00857773753144,55.642552473572565
66,0.67,22.3854552890603,29.581948311482062,29.5017550234324,25.83309587024975,21.13807807656784,33.76500149439313,26.255501694413226,18.66389626894102,53.55230215083522,55.5679837615242
67,0.68,22.542642041562228,28.546755851150333,28.97906896987597,25.997077190762052,20.92326414747433,33.3350375380666,25.806091704869388,18.47780786805001,53.43311969821063,48.39278156650475
68,0.6900000000000001,22.76922907822301,27.470794158364843,28.671009309634876,25.986138175294776,20.77782946473476,33.1622527904486,25.678832719849492,18.61324608249753,55.74354927829144,38.84555319355448
69,0.7000000000000001,22.794375934662565,27.766987862690183,28.653176013044465,25.554249620145427,20.961343939957455,32.69278365544652,25.934261704008733,18.65380601765011,53.996314653336505,48.72970999671591
70,0.7100000000000001,22.401792334191732,27.994549117934607,28.78326749980172,25.63829028258604,20.727682806424387,32.50210187328073,24.78954079812795,18.542280985704238,54.7227432335603,41.97331907764226
71,0.72,22.17496506207381,27.90361551858608,29.007499495891565,25.485064830124454,20.751249713874017,32.655221704411204,23.715689969423845,18.31367183122658,56.61360608963293,41.379793676803054
72,0.73,21.97976767346652,27.26412509665283,28.91664483297683,25.775853683874207,20.79086780664668,31.93710878781772,23.320731110449465,18.57245743603401,59.05101348386971,37.22482094823355
73,0.74,21.52711917690846,27.37370517866121,28.51946541160256,25.582488184499297,20.083847888261914,31.539660707206515,23.476286159894233,19.401782368269426,38.70064968301763,36.83091844152269
74,0.75,20.882476458154418,26.59391072622297,28.535664558416226,24.486550885817664,19.641681051904694,31.4437866749674,23.091329499580215,20.20447329633331,38.288809084159645,38.97720047392262
75,0.76,20.331215363196538,25.037525569966792,27.0620663512369,24.217160198235483,19.46380499489568,30.537594321703367,23.15841995828411,20.79108404813038,36.88395731149467,36.84962759338785
76,0.77,19.683044925844538,25.065093094960044,26.318945810817926,23.882776732178638,18.898961091316444,29.87686359151748,23.02689366407264,20.649417584544818,37.60840422818499,41.03370549616409
77,0.78,18.904571513331437,24.789368392571955,25.834646206743866,23.573275631691242,18.65174260534202,29.83077394503174,22.45073370783612,20.328168812271983,34.84206861341062,38.56521350509603
78,0.79,18.413339816203642,23.41440424586138,24.92590626979165,23.126648672619247,18.512996781565693,29.041335719752507,22.52268155864332,19.16005195554075,31.54165090791257,39.71189857964449
79,0.8,17.937227051221107,23.572859654645246,24.72013924941997,23.417977037528754,18.422237836576596,29.32326256328778,22.645840923617367,18.96920960056699,31.972874487420523,41.55734842262945
80,0.81,17.15153135330105,23.003546310149044,24.82408932389976,23.98437051377076,18.434631818716905,29.70106237423305,22.489840279823845,18.828361614402237,27.335386097889657,38.90309561345863
81,0.8200000000000001,16.792286292121418,22.888538079934037,24.404678259413863,23.483359963615705,18.644288102838882,28.93354007989593,22.3185415163121,18.471998181148876,31.73266522652611,25.56487637374037
82,0.8300000000000001,16.554701075556704,22.896644480443808,24.52664712762465,22.791019923473844,18.280214606162986,28.56133678562184,21.230099212901763,18.650718731644616,27.41634734803456,23.325826467372217
83,0.8400000000000001,16.07490373411571,22.743336086722003,23.142256005571163,21.45274280477088,17.61328128618951,28.66212706250692,22.532113504139886,18.36613693181343,25.282743908166605,23.88280588296114
84,0.85,15.592975884398745,20.724410747656094,22.766723548655985,22.392876985638868,17.70295223900259,28.97089143033565,23.328082336839696,17.61468560927015,23.93506979656795,17.206725867323403
85,0.86,14.358093818813456,20.204000718513186,21.970284378465717,21.978387534475996,19.069069293727377,26.29534097024194,23.200294132288274,16.311633055318925,25.03139509259867,16.73777023746336
86,0.87,13.65526056034101,17.950312844787472,19.83047776920432,19.70398544516573,18.176104536644385,25.263546967113115,23.09054424845128,16.70192938111219,25.27270048639258,23.377684128688635
87,0.88,11.851550087818925,16.604581303184563,17.33480627329519,18.161379627875053,17.17883821075877,23.689591278558563,23.41398676098944,15.104743125168651,22.58756924670912,21.981738199431078
88,0.89,11.321100243090806,15.339308639636856,16.41409562928461,18.224231374821922,16.880295368998098,22.661097360512603,22.366227093815844,15.233391433127778,22.765703270321076,15.855900389997066
89,0.9,10.858010009040397,13.91825623021079,15.598646327063317,16.504622138786942,17.022313130654577,22.754251697291995,21.199693024238815,14.272775932333856,12.145725335363409,18.39671364725313
90,0.91,10.05678716223935,13.296269891445286,13.791618352545871,14.75664290996594,16.720032780137384,22.292651761850053,19.32365601644873,12.16688249395118,10.662904621923584,11.336677063445613
91,0.92,8.468772805183557,11.976475416293871,12.302480056561096,13.521111210184312,16.031465051391397,20.105614116150342,18.674405244858626,10.519805308265866,9.387843193741432,9.687693375000512
92,0.93,7.590250329435619,10.917630955580677,11.819917363116131,12.583278193979286,13.976235066163262,16.2347284309298,15.43837374461633,8.405526451018693,9.858473529029022,8.180541319565087
93,0.9400000000000001,6.592404847620633,8.065358220955677,10.368180387341601,10.53282516365012,11.729618736085119,14.26655844427805,14.830476668371569,6.945054757685679,8.085054359399884,6.906186678037503
94,0.9500000000000001,5.836180225568939,5.856094106767047,6.716692909764502,9.452919639043696,9.65403757891946,13.02005999983478,12.993561260303942,6.780107307028217,7.307108911657153,5.511039973083843
95,0.9600000000000001,4.886506722393584,4.831869379893357,5.1351825682623815,7.531403540191548,8.574619431830412,9.182473686328812,10.647831554530832,6.21238083698806,6.473533113003431,6.832226572579088
96,0.97,3.9035683667273853,3.8763305938766313,4.308098685342943,5.680703611960047,6.347750944009446,8.929549223345255,8.35901321861191,4.7923374306934,6.952326805046207,5.336893196914725
97,0.98,3.094920406060036,2.595517819385817,2.5775890923104834,3.2532187244570903,4.247602146226876,8.60437456541083,4.465987145635173,3.8805644735462557,4.926631227338835,4.163822110114882
98,0.99,2.235080114803181,1.3004698223565716,1.4017914716364077,1.5555136092921127,4.41409299627113,8.749235854401698,4.314634538709627,4.347999722719341,2.507557071649266,1.96326869492362
